date,timestamp,energy_consumption_kwh,voltage,current,power_factor,tariff_rate,temperature,occupancy,device_name
2025-09-20,2025-09-20 09:00:00,22.686,223.473,51.707,0.893,0.1049,15.521,40.0,HVAC
2025-09-20,2025-09-20 10:00:00,19.545,233.789,55.594,0.863,0.1086,14.409,50.0,Refrigeration
2025-09-20,2025-09-20 11:00:00,20.32,224.157,50.835,0.881,0.1216,16.834,53.0,Server Rack
2025-09-20,2025-09-20 12:00:00,15.185,224.439,50.125,0.842,0.1074,16.908,54.0,Compressor
2025-09-20,2025-09-20 13:00:00,15.382,229.261,44.643,0.871,0.1159,14.851,51.0,Elevator
2025-09-20,2025-09-20 14:00:00,14.628,230.567,40.643,0.893,0.1116,17.077,51.0,Refrigeration
2025-09-20,2025-09-20 15:00:00,13.004,222.541,43.967,0.874,0.1089,17.092,35.0,HVAC
2025-09-20,2025-09-20 16:00:00,13.227,230.997,31.458,0.886,0.1097,19.104,36.0,Lighting
2025-09-20,2025-09-20 17:00:00,11.218,229.88,41.137,0.874,0.1547,15.789,24.0,Refrigeration
2025-09-20,2025-09-20 18:00:00,11.74,225.058,32.59,0.884,0.1483,16.06,17.0,Refrigeration
2025-09-20,2025-09-20 19:00:00,11.355,219.228,43.064,0.839,0.1491,15.231,0.0,Refrigeration
2025-09-20,2025-09-20 20:00:00,9.427,231.227,35.019,0.877,0.1407,16.882,0.0,Lighting
2025-09-20,2025-09-20 21:00:00,11.517,229.221,39.359,0.857,0.1597,16.134,3.0,HVAC
2025-09-20,2025-09-20 22:00:00,15.057,228.456,46.413,0.869,0.1476,17.623,0.0,Lighting
2025-09-20,2025-09-20 23:00:00,15.193,221.389,41.6,0.863,0.1029,15.49,9.0,Server Rack
2025-09-21,2025-09-21 00:00:00,17.094,237.843,48.032,0.844,0.1108,16.824,0.0,Refrigeration
2025-09-21,2025-09-21 01:00:00,18.881,223.058,54.889,0.892,0.1103,15.76,6.0,Compressor
2025-09-21,2025-09-21 02:00:00,19.805,225.147,56.245,0.87,0.1076,13.353,2.0,Lighting
2025-09-21,2025-09-21 03:00:00,20.374,231.99,54.805,0.844,0.1166,17.059,2.0,Refrigeration
2025-09-21,2025-09-21 04:00:00,22.054,228.054,59.419,0.849,0.1168,13.495,0.0,Lighting
2025-09-21,2025-09-21 05:00:00,23.588,228.514,56.882,0.919,0.0998,15.877,0.0,Production Line
2025-09-21,2025-09-21 06:00:00,23.3,222.223,53.428,0.844,0.111,15.901,7.0,Elevator
2025-09-21,2025-09-21 07:00:00,23.422,221.878,50.722,0.88,0.1063,16.104,20.0,Lighting
2025-09-21,2025-09-21 08:00:00,22.228,229.386,54.981,0.9,0.1059,16.188,32.0,HVAC
2025-09-21,2025-09-21 09:00:00,20.836,225.829,53.76,0.872,0.1124,16.173,46.0,HVAC
2025-09-21,2025-09-21 10:00:00,21.733,236.232,56.962,0.805,0.114,16.661,50.0,Lighting
2025-09-21,2025-09-21 11:00:00,19.227,222.418,50.68,0.864,0.1118,15.954,57.0,Lighting
2025-09-21,2025-09-21 12:00:00,16.074,225.891,50.998,0.873,0.1137,20.04,49.0,Lighting
2025-09-21,2025-09-21 13:00:00,16.038,228.581,47.524,0.894,0.1031,15.603,57.0,Lighting
2025-09-21,2025-09-21 14:00:00,14.646,225.733,44.223,0.917,0.1074,14.283,41.0,Refrigeration
2025-09-21,2025-09-21 15:00:00,15.312,224.169,37.912,0.813,0.1116,14.002,40.0,Lighting
2025-09-21,2025-09-21 16:00:00,12.058,228.087,37.385,0.887,0.1207,17.104,37.0,Production Line
2025-09-21,2025-09-21 17:00:00,11.979,236.866,41.571,0.861,0.1488,13.729,17.0,Server Rack
2025-09-21,2025-09-21 18:00:00,13.848,224.852,40.687,0.881,0.1397,14.302,11.0,HVAC
2025-09-21,2025-09-21 19:00:00,9.579,220.501,35.196,0.919,0.1487,14.086,0.0,Refrigeration
2025-09-21,2025-09-21 20:00:00,10.569,230.262,39.042,0.867,0.15,16.802,0.0,Compressor
2025-09-21,2025-09-21 21:00:00,13.379,226.149,37.277,0.852,0.1505,18.113,5.0,HVAC
2025-09-21,2025-09-21 22:00:00,13.4,223.157,47.554,0.879,0.1462,14.701,1.0,Server Rack
2025-09-21,2025-09-21 23:00:00,13.949,230.598,46.145,0.854,0.1066,16.75,4.0,Production Line
2025-09-22,2025-09-22 00:00:00,16.987,229.93,50.435,0.886,0.1099,12.139,2.0,HVAC
2025-09-22,2025-09-22 01:00:00,16.851,224.743,45.983,0.868,0.1185,14.977,0.0,Production Line
2025-09-22,2025-09-22 02:00:00,20.253,220.326,50.8,0.869,0.1039,16.998,0.0,Compressor
2025-09-22,2025-09-22 03:00:00,19.452,231.961,51.757,0.898,0.116,15.626,0.0,Production Line
2025-09-22,2025-09-22 04:00:00,22.492,224.755,53.403,0.89,0.0997,17.585,0.0,Pumps
2025-09-22,2025-09-22 05:00:00,24.306,229.029,60.674,0.912,0.1192,12.745,5.0,Elevator
2025-09-22,2025-09-22 06:00:00,21.433,227.242,57.963,0.878,0.1114,14.992,23.0,Lighting
2025-09-22,2025-09-22 07:00:00,23.926,230.133,57.442,0.876,0.1031,16.773,36.0,Compressor
2025-09-22,2025-09-22 08:00:00,22.434,228.92,53.746,0.785,0.1033,16.755,61.0,Compressor
2025-09-22,2025-09-22 09:00:00,22.392,233.783,52.172,0.858,0.1172,16.87,70.0,Lighting
2025-09-22,2025-09-22 10:00:00,23.725,230.85,53.536,0.9,0.1121,16.406,80.0,Elevator
2025-09-22,2025-09-22 11:00:00,22.934,219.038,56.764,0.845,0.1025,14.378,92.0,Refrigeration
2025-09-22,2025-09-22 12:00:00,21.624,226.304,47.233,0.883,0.1074,14.926,99.0,HVAC
2025-09-22,2025-09-22 13:00:00,16.426,228.564,41.155,0.862,0.1096,19.569,94.0,Lighting
2025-09-22,2025-09-22 14:00:00,18.384,226.12,42.978,0.856,0.1123,14.205,83.0,Elevator
2025-09-22,2025-09-22 15:00:00,15.705,233.269,43.008,0.823,0.1119,13.971,75.0,Production Line
2025-09-22,2025-09-22 16:00:00,12.4,230.009,44.65,0.822,0.1129,17.114,52.0,HVAC
2025-09-22,2025-09-22 17:00:00,12.814,219.411,42.155,0.832,0.1452,14.505,35.0,Production Line
2025-09-22,2025-09-22 18:00:00,12.265,226.305,40.808,0.898,0.1482,18.783,28.0,Compressor
2025-09-22,2025-09-22 19:00:00,12.004,228.082,38.095,0.911,0.145,20.196,0.0,Production Line
2025-09-22,2025-09-22 20:00:00,14.345,224.381,42.053,0.865,0.1503,15.733,4.0,Refrigeration
2025-09-22,2025-09-22 21:00:00,13.069,231.042,37.131,0.905,0.1536,16.559,0.0,Server Rack
2025-09-22,2025-09-22 22:00:00,12.584,230.475,46.163,0.894,0.1548,13.357,2.0,Lighting
2025-09-22,2025-09-22 23:00:00,16.8,229.725,41.506,0.896,0.1141,17.642,0.0,HVAC
2025-09-23,2025-09-23 00:00:00,16.812,231.269,48.128,0.844,0.1059,12.717,0.0,HVAC
2025-09-23,2025-09-23 01:00:00,19.153,234.01,49.243,0.866,0.1057,14.065,3.0,Pumps
2025-09-23,2025-09-23 02:00:00,22.23,231.715,55.31,0.857,0.1031,16.252,0.0,Compressor
2025-09-23,2025-09-23 03:00:00,20.786,231.622,51.151,0.893,0.1225,16.896,0.0,Lighting
2025-09-23,2025-09-23 04:00:00,21.851,227.914,48.883,0.832,0.1136,13.849,0.0,Server Rack
2025-09-23,2025-09-23 05:00:00,22.124,225.388,55.755,0.866,0.1184,15.261,2.0,HVAC
2025-09-23,2025-09-23 06:00:00,24.811,237.205,58.293,0.825,0.1102,13.582,17.0,Server Rack
2025-09-23,2025-09-23 07:00:00,22.962,229.862,60.154,0.883,0.1134,15.599,41.0,Refrigeration
2025-09-23,2025-09-23 08:00:00,22.078,223.659,53.895,0.837,0.102,14.873,59.0,Lighting
2025-09-23,2025-09-23 09:00:00,23.04,227.65,56.906,0.833,0.1124,15.121,75.0,Pumps
2025-09-23,2025-09-23 10:00:00,22.002,226.427,52.61,0.8,0.1067,17.051,86.0,HVAC
2025-09-23,2025-09-23 11:00:00,21.353,231.724,51.655,0.927,0.105,16.497,89.0,Pumps
2025-09-23,2025-09-23 12:00:00,20.485,226.59,49.205,0.868,0.1142,16.916,87.0,Compressor
2025-09-23,2025-09-23 13:00:00,17.529,221.065,40.613,0.881,0.1039,15.881,99.0,Server Rack
2025-09-23,2025-09-23 14:00:00,16.472,230.634,39.965,0.836,0.1096,17.15,88.0,HVAC
2025-09-23,2025-09-23 15:00:00,15.253,225.598,39.172,0.882,0.1093,16.022,75.0,Refrigeration
2025-09-23,2025-09-23 16:00:00,13.582,217.619,39.16,0.853,0.1099,15.337,57.0,HVAC
2025-09-23,2025-09-23 17:00:00,12.782,232.078,38.128,0.836,0.1546,16.93,34.0,Production Line
2025-09-23,2025-09-23 18:00:00,11.75,222.095,39.335,0.864,0.1459,15.439,22.0,Refrigeration
2025-09-23,2025-09-23 19:00:00,13.182,223.55,39.808,0.847,0.1419,15.58,0.0,Production Line
2025-09-23,2025-09-23 20:00:00,12.456,228.361,40.006,0.866,0.1505,17.677,2.0,Compressor
2025-09-23,2025-09-23 21:00:00,10.945,228.631,46.739,0.791,0.1469,17.536,0.0,Elevator
2025-09-23,2025-09-23 22:00:00,11.88,225.557,46.994,0.899,0.1566,15.629,0.0,Compressor
2025-09-23,2025-09-23 23:00:00,13.018,229.643,44.709,0.883,0.1187,17.384,0.0,Compressor
2025-09-24,2025-09-24 00:00:00,16.435,231.771,51.653,0.886,0.118,14.14,0.0,Refrigeration
2025-09-24,2025-09-24 01:00:00,19.012,223.858,58.284,0.874,0.1071,15.62,1.0,Refrigeration
2025-09-24,2025-09-24 02:00:00,18.913,228.326,52.537,0.867,0.1151,14.929,7.0,HVAC
2025-09-24,2025-09-24 03:00:00,21.165,228.587,50.61,0.879,0.1092,16.054,5.0,Elevator
2025-09-24,2025-09-24 04:00:00,20.493,233.383,53.465,0.85,0.1056,17.159,1.0,Pumps
2025-09-24,2025-09-24 05:00:00,20.629,228.949,57.967,0.85,0.1016,16.89,0.0,Refrigeration
2025-09-24,2025-09-24 06:00:00,24.272,219.695,53.675,0.887,0.1039,16.686,22.0,HVAC
2025-09-24,2025-09-24 07:00:00,23.573,238.372,53.315,0.822,0.1121,16.263,38.0,Pumps
2025-09-24,2025-09-24 08:00:00,22.013,228.474,54.387,0.859,0.1121,15.818,61.0,HVAC
2025-09-24,2025-09-24 09:00:00,31.167,229.117,56.685,0.869,0.1124,17.859,73.0,Lighting
2025-09-24,2025-09-24 10:00:00,23.435,227.483,53.706,0.859,0.1115,13.737,79.0,Lighting
2025-09-24,2025-09-24 11:00:00,22.093,229.189,54.437,0.864,0.1063,15.057,95.0,Compressor
2025-09-24,2025-09-24 12:00:00,18.598,229.874,43.787,0.817,0.1122,16.674,95.0,Server Rack
2025-09-24,2025-09-24 13:00:00,16.58,231.434,44.46,0.958,0.1086,18.349,92.0,Lighting
2025-09-24,2025-09-24 14:00:00,15.469,227.258,41.243,0.839,0.1145,15.538,87.0,Pumps
2025-09-24,2025-09-24 15:00:00,15.881,217.202,39.596,0.848,0.1141,15.666,75.0,Production Line
2025-09-24,2025-09-24 16:00:00,14.522,225.97,40.568,0.85,0.1089,14.122,53.0,Server Rack
2025-09-24,2025-09-24 17:00:00,9.822,226.978,41.589,0.909,0.1508,15.245,38.0,HVAC
2025-09-24,2025-09-24 18:00:00,11.385,224.845,38.141,0.896,0.1534,17.119,15.0,Server Rack
2025-09-24,2025-09-24 19:00:00,8.942,223.047,42.32,0.886,0.1518,18.426,0.0,Production Line
2025-09-24,2025-09-24 20:00:00,11.435,225.771,36.765,0.847,0.1537,15.617,0.0,Lighting
2025-09-24,2025-09-24 21:00:00,11.628,231.78,45.258,0.889,0.1586,14.858,6.0,Lighting
2025-09-24,2025-09-24 22:00:00,13.999,229.342,42.052,0.881,0.1506,16.162,0.0,Production Line
2025-09-24,2025-09-24 23:00:00,15.705,221.833,49.582,0.91,0.1032,13.635,0.0,Lighting
2025-09-25,2025-09-25 00:00:00,16.591,220.034,51.654,0.905,0.1111,17.895,0.0,Refrigeration
2025-09-25,2025-09-25 01:00:00,18.939,219.974,46.429,0.89,0.1055,14.196,4.0,Server Rack
2025-09-25,2025-09-25 02:00:00,19.682,229.01,51.648,0.866,0.1106,16.512,4.0,Production Line
2025-09-25,2025-09-25 03:00:00,18.789,221.124,52.471,0.846,0.1067,16.49,0.0,Lighting
2025-09-25,2025-09-25 04:00:00,21.13,227.513,53.35,0.842,0.1107,16.983,2.0,Lighting
2025-09-25,2025-09-25 05:00:00,21.651,230.833,57.412,0.835,0.118,16.425,0.0,Refrigeration
2025-09-25,2025-09-25 06:00:00,22.621,229.676,56.552,0.877,0.1115,16.046,18.0,Compressor
2025-09-25,2025-09-25 07:00:00,25.552,226.331,53.912,0.931,0.1112,16.685,32.0,Lighting
2025-09-25,2025-09-25 08:00:00,23.414,234.885,53.241,0.938,0.1062,17.294,52.0,HVAC
2025-09-25,2025-09-25 09:00:00,22.419,225.134,57.107,0.885,0.112,18.736,73.0,HVAC
2025-09-25,2025-09-25 10:00:00,21.54,228.482,47.065,0.899,0.1077,14.388,84.0,HVAC
2025-09-25,2025-09-25 11:00:00,21.707,226.148,48.766,0.836,0.1156,13.283,96.0,HVAC
2025-09-25,2025-09-25 12:00:00,21.28,226.984,50.855,0.851,0.1119,13.721,90.0,Refrigeration
2025-09-25,2025-09-25 13:00:00,17.371,231.568,43.627,0.82,0.1109,13.322,102.0,Refrigeration
2025-09-25,2025-09-25 14:00:00,16.498,230.782,44.162,0.868,0.1149,14.242,87.0,HVAC
2025-09-25,2025-09-25 15:00:00,14.16,219.701,42.42,0.872,0.1058,14.052,70.0,Compressor
2025-09-25,2025-09-25 16:00:00,12.113,223.241,40.61,0.85,0.1043,15.417,61.0,Compressor
2025-09-25,2025-09-25 17:00:00,9.496,231.59,39.871,0.852,0.1466,17.324,39.0,Lighting
2025-09-25,2025-09-25 18:00:00,10.55,221.973,35.167,0.888,0.1458,16.981,19.0,Lighting
2025-09-25,2025-09-25 19:00:00,10.189,223.297,38.557,0.921,0.1507,15.108,5.0,HVAC
2025-09-25,2025-09-25 20:00:00,13.391,229.413,40.039,0.924,0.1433,15.238,0.0,Pumps
2025-09-25,2025-09-25 21:00:00,13.841,232.237,48.116,0.893,0.1402,19.058,5.0,Elevator
2025-09-25,2025-09-25 22:00:00,13.676,231.672,41.25,0.891,0.1449,16.934,0.0,Server Rack
2025-09-25,2025-09-25 23:00:00,16.048,220.613,37.12,0.904,0.1067,16.301,11.0,Compressor
2025-09-26,2025-09-26 00:00:00,17.159,226.639,53.167,0.889,0.1031,16.211,0.0,Refrigeration
2025-09-26,2025-09-26 01:00:00,17.078,226.15,51.555,0.858,0.1158,15.595,0.0,HVAC
2025-09-26,2025-09-26 02:00:00,18.301,225.159,52.025,0.859,0.1166,19.034,6.0,Server Rack
2025-09-26,2025-09-26 03:00:00,23.841,220.773,52.583,0.847,0.1083,15.744,0.0,Lighting
2025-09-26,2025-09-26 04:00:00,22.775,234.016,50.514,0.83,0.1168,16.253,0.0,Refrigeration
2025-09-26,2025-09-26 05:00:00,24.226,227.347,60.449,0.884,0.1098,13.556,3.0,Pumps
2025-09-26,2025-09-26 06:00:00,24.807,223.467,55.096,0.877,0.1097,15.074,22.0,Refrigeration
2025-09-26,2025-09-26 07:00:00,25.792,229.476,53.296,0.836,0.1045,15.203,40.0,Server Rack
2025-09-26,2025-09-26 08:00:00,24.17,227.097,61.844,0.9,0.1055,16.758,60.0,Lighting
2025-09-26,2025-09-26 09:00:00,22.675,231.635,53.546,0.839,0.1134,14.866,73.0,Refrigeration
2025-09-26,2025-09-26 10:00:00,23.198,225.65,54.376,0.826,0.1039,16.101,82.0,Pumps
2025-09-26,2025-09-26 11:00:00,22.488,225.904,56.602,0.828,0.1131,15.119,91.0,HVAC
2025-09-26,2025-09-26 12:00:00,19.448,227.986,48.446,0.892,0.1135,14.378,96.0,Refrigeration
2025-09-26,2025-09-26 13:00:00,18.553,230.975,45.537,0.87,0.1123,14.317,97.0,Refrigeration
2025-09-26,2025-09-26 14:00:00,14.809,223.468,42.153,0.791,0.1126,15.769,85.0,Compressor
2025-09-26,2025-09-26 15:00:00,13.824,221.584,42.037,0.858,0.1081,16.183,73.0,Pumps
2025-09-26,2025-09-26 16:00:00,12.787,230.186,44.516,0.83,0.1049,15.738,60.0,Lighting
2025-09-26,2025-09-26 17:00:00,10.225,229.158,38.954,0.789,0.1522,14.78,36.0,Elevator
2025-09-26,2025-09-26 18:00:00,13.384,228.124,42.509,0.875,0.1474,15.822,14.0,Refrigeration
2025-09-26,2025-09-26 19:00:00,11.607,228.271,39.09,0.861,0.1521,15.545,0.0,HVAC
2025-09-26,2025-09-26 20:00:00,13.189,228.036,42.949,0.905,0.1531,14.466,0.0,HVAC
2025-09-26,2025-09-26 21:00:00,12.282,233.974,45.834,0.863,0.144,16.153,1.0,Refrigeration
2025-09-26,2025-09-26 22:00:00,13.053,228.845,43.08,0.889,0.1486,18.744,0.0,Production Line
2025-09-26,2025-09-26 23:00:00,14.052,227.028,51.772,0.934,0.1095,15.804,0.0,Elevator
2025-09-27,2025-09-27 00:00:00,16.798,223.241,51.907,0.869,0.1157,13.827,0.0,Compressor
2025-09-27,2025-09-27 01:00:00,16.321,226.178,49.558,0.89,0.1075,18.221,4.0,Lighting
2025-09-27,2025-09-27 02:00:00,19.243,230.407,50.05,0.898,0.1046,17.904,2.0,Server Rack
2025-09-27,2025-09-27 03:00:00,21.486,231.248,46.157,0.867,0.1059,18.167,0.0,HVAC
2025-09-27,2025-09-27 04:00:00,23.479,221.332,57.929,0.9,0.1066,15.955,0.0,Pumps
2025-09-27,2025-09-27 05:00:00,21.855,231.902,57.84,0.921,0.0971,14.843,2.0,Production Line
2025-09-27,2025-09-27 06:00:00,23.849,227.37,55.349,0.863,0.1077,14.679,16.0,Refrigeration
2025-09-27,2025-09-27 07:00:00,22.834,238.502,48.454,0.844,0.1081,17.73,20.0,Refrigeration
2025-09-27,2025-09-27 08:00:00,23.121,233.389,49.603,0.886,0.1071,18.427,31.0,Refrigeration
2025-09-27,2025-09-27 09:00:00,22.251,227.08,48.862,0.898,0.1109,14.638,44.0,Production Line
2025-09-27,2025-09-27 10:00:00,19.415,222.638,53.175,0.853,0.1022,12.238,58.0,Server Rack
2025-09-27,2025-09-27 11:00:00,17.682,223.243,49.112,0.835,0.1154,15.992,51.0,Pumps
2025-09-27,2025-09-27 12:00:00,18.518,225.468,50.002,0.853,0.1165,14.662,53.0,HVAC
2025-09-27,2025-09-27 13:00:00,15.92,235.949,42.12,0.885,0.1168,14.957,50.0,Production Line
2025-09-27,2025-09-27 14:00:00,15.105,226.464,43.544,0.853,0.1053,15.661,49.0,Lighting
2025-09-27,2025-09-27 15:00:00,14.421,228.824,43.282,0.832,0.1087,16.633,39.0,Production Line
2025-09-27,2025-09-27 16:00:00,13.978,227.198,45.763,0.87,0.1066,14.847,31.0,Compressor
2025-09-27,2025-09-27 17:00:00,9.733,226.957,39.621,0.888,0.1511,16.222,29.0,Compressor
2025-09-27,2025-09-27 18:00:00,11.615,225.951,40.838,0.898,0.1529,15.829,0.0,Refrigeration
2025-09-27,2025-09-27 19:00:00,9.917,234.411,35.608,0.926,0.1489,12.56,0.0,HVAC
2025-09-27,2025-09-27 20:00:00,10.568,231.72,37.758,0.885,0.146,16.836,0.0,Production Line
2025-09-27,2025-09-27 21:00:00,13.529,221.406,42.814,0.909,0.1438,15.342,0.0,Elevator
2025-09-27,2025-09-27 22:00:00,13.58,220.385,47.665,0.864,0.1529,14.123,0.0,Compressor
2025-09-27,2025-09-27 23:00:00,14.234,231.488,43.65,0.853,0.102,14.929,0.0,HVAC
2025-09-28,2025-09-28 00:00:00,24.943,232.682,45.605,0.881,0.1112,16.315,1.0,HVAC
2025-09-28,2025-09-28 01:00:00,17.176,223.679,44.427,0.859,0.1151,16.08,3.0,Lighting
2025-09-28,2025-09-28 02:00:00,21.528,225.903,45.758,0.923,0.1076,16.977,2.0,Production Line
2025-09-28,2025-09-28 03:00:00,20.936,232.796,45.805,0.83,0.1105,16.665,0.0,Lighting
2025-09-28,2025-09-28 04:00:00,21.679,230.725,57.472,0.933,0.1148,14.253,0.0,HVAC
2025-09-28,2025-09-28 05:00:00,23.291,227.871,54.546,0.841,0.1138,11.579,0.0,Compressor
2025-09-28,2025-09-28 06:00:00,23.658,230.439,56.759,0.894,0.1041,16.192,15.0,Refrigeration
2025-09-28,2025-09-28 07:00:00,23.882,226.755,54.088,0.897,0.1179,16.957,22.0,Compressor
2025-09-28,2025-09-28 08:00:00,22.217,226.059,56.886,0.879,0.1024,15.707,25.0,Server Rack
2025-09-28,2025-09-28 09:00:00,20.501,232.686,55.544,0.898,0.1112,17.001,43.0,Production Line
2025-09-28,2025-09-28 10:00:00,20.461,224.903,51.465,0.875,0.1131,14.508,47.0,Compressor
2025-09-28,2025-09-28 11:00:00,20.663,225.784,45.779,0.848,0.1088,15.491,50.0,Production Line
2025-09-28,2025-09-28 12:00:00,17.864,235.538,52.403,0.825,0.1056,14.629,55.0,HVAC
2025-09-28,2025-09-28 13:00:00,17.35,224.031,41.657,0.854,0.1056,17.056,45.0,Lighting
2025-09-28,2025-09-28 14:00:00,15.106,235.397,41.644,0.885,0.1152,14.645,49.0,Compressor
2025-09-28,2025-09-28 15:00:00,12.974,228.696,42.04,0.849,0.1193,19.1,39.0,Lighting
2025-09-28,2025-09-28 16:00:00,13.289,227.924,37.649,0.777,0.102,15.257,32.0,HVAC
2025-09-28,2025-09-28 17:00:00,11.765,230.248,42.549,0.886,0.1466,17.207,14.0,Pumps
2025-09-28,2025-09-28 18:00:00,11.232,231.677,39.731,0.888,0.152,15.276,12.0,Lighting
2025-09-28,2025-09-28 19:00:00,9.64,234.036,41.934,0.869,0.1493,18.017,1.0,Elevator
2025-09-28,2025-09-28 20:00:00,10.86,226.893,36.959,0.825,0.1559,17.959,3.0,Lighting
2025-09-28,2025-09-28 21:00:00,12.203,229.906,45.764,0.875,0.15,15.525,0.0,Compressor
2025-09-28,2025-09-28 22:00:00,13.377,225.892,44.303,0.837,0.1477,16.422,1.0,Lighting
2025-09-28,2025-09-28 23:00:00,13.839,225.44,48.325,0.844,0.0993,17.921,12.0,Lighting
2025-09-29,2025-09-29 00:00:00,17.317,228.449,50.041,0.864,0.1088,16.461,0.0,Compressor
2025-09-29,2025-09-29 01:00:00,18.298,231.21,48.058,0.835,0.1074,14.623,3.0,Elevator
2025-09-29,2025-09-29 02:00:00,18.967,223.754,56.05,0.845,0.1068,16.11,2.0,HVAC
2025-09-29,2025-09-29 03:00:00,22.16,220.712,52.128,0.85,0.1086,14.882,7.0,HVAC
2025-09-29,2025-09-29 04:00:00,22.207,223.299,55.14,0.9,0.113,16.231,2.0,Compressor
2025-09-29,2025-09-29 05:00:00,19.957,225.74,58.821,0.907,0.1145,14.823,1.0,Lighting
2025-09-29,2025-09-29 06:00:00,20.753,233.686,48.311,0.867,0.0983,16.564,24.0,Refrigeration
2025-09-29,2025-09-29 07:00:00,23.105,224.103,57.337,0.864,0.1151,13.321,44.0,Compressor
2025-09-29,2025-09-29 08:00:00,24.066,230.131,57.44,0.873,0.1108,14.321,55.0,HVAC
2025-09-29,2025-09-29 09:00:00,23.552,233.0,51.75,0.89,0.1127,14.815,73.0,Compressor
2025-09-29,2025-09-29 10:00:00,20.749,224.429,53.346,0.843,0.1151,15.764,79.0,Refrigeration
2025-09-29,2025-09-29 11:00:00,22.087,234.015,56.192,0.839,0.1163,13.736,98.0,Production Line
2025-09-29,2025-09-29 12:00:00,19.544,230.489,46.915,0.856,0.1016,14.679,91.0,Compressor
2025-09-29,2025-09-29 13:00:00,17.411,223.538,47.088,0.884,0.1102,17.172,95.0,Compressor
2025-09-29,2025-09-29 14:00:00,16.656,226.122,39.827,0.874,0.1066,17.35,80.0,HVAC
2025-09-29,2025-09-29 15:00:00,14.774,224.327,44.573,0.871,0.1116,12.204,81.0,Lighting
2025-09-29,2025-09-29 16:00:00,14.603,226.728,42.98,0.871,0.1072,15.124,53.0,Server Rack
2025-09-29,2025-09-29 17:00:00,12.302,229.674,43.772,0.928,0.1516,17.917,43.0,Compressor
2025-09-29,2025-09-29 18:00:00,12.596,224.95,34.691,0.877,0.1482,16.584,33.0,Lighting
2025-09-29,2025-09-29 19:00:00,11.589,229.541,42.088,0.864,0.1424,16.615,0.0,Lighting
2025-09-29,2025-09-29 20:00:00,12.008,228.677,45.016,0.883,0.1493,16.851,0.0,HVAC
2025-09-29,2025-09-29 21:00:00,11.584,223.098,44.1,0.844,0.1489,14.566,0.0,Compressor
2025-09-29,2025-09-29 22:00:00,14.576,229.562,44.081,0.858,0.1416,16.325,8.0,Server Rack
2025-09-29,2025-09-29 23:00:00,13.777,232.718,39.594,0.911,0.0976,16.712,1.0,Server Rack
2025-09-30,2025-09-30 00:00:00,17.024,226.807,44.997,0.891,0.1098,16.162,0.0,HVAC
2025-09-30,2025-09-30 01:00:00,21.249,231.197,47.406,0.901,0.1121,15.411,0.0,Production Line
2025-09-30,2025-09-30 02:00:00,18.758,223.281,55.759,0.861,0.1017,15.929,0.0,HVAC
2025-09-30,2025-09-30 03:00:00,23.308,234.817,48.318,0.91,0.1068,14.291,1.0,Lighting
2025-09-30,2025-09-30 04:00:00,24.322,230.618,62.297,0.849,0.1057,16.922,0.0,Production Line
2025-09-30,2025-09-30 05:00:00,23.093,231.064,54.016,0.81,0.11,13.848,5.0,Production Line
2025-09-30,2025-09-30 06:00:00,24.071,224.92,57.035,0.85,0.1087,14.777,21.0,Production Line
2025-09-30,2025-09-30 07:00:00,23.233,231.076,56.961,0.85,0.1032,17.024,41.0,Refrigeration
2025-09-30,2025-09-30 08:00:00,25.362,229.761,52.237,0.914,0.0991,16.436,58.0,Lighting
2025-09-30,2025-09-30 09:00:00,23.143,231.243,52.504,0.837,0.1119,15.275,69.0,HVAC
2025-09-30,2025-09-30 10:00:00,24.608,233.755,46.132,0.897,0.1045,13.432,86.0,HVAC
2025-09-30,2025-09-30 11:00:00,24.164,225.714,53.435,0.877,0.1174,15.932,97.0,Server Rack
2025-09-30,2025-09-30 12:00:00,19.914,233.754,50.239,0.844,0.113,15.056,95.0,HVAC
2025-09-30,2025-09-30 13:00:00,16.918,231.343,43.809,0.894,0.1149,16.722,94.0,Production Line
2025-09-30,2025-09-30 14:00:00,16.344,222.639,46.829,0.864,0.1087,15.226,90.0,HVAC
2025-09-30,2025-09-30 15:00:00,15.485,235.36,42.309,0.881,0.1084,13.375,70.0,HVAC
2025-09-30,2025-09-30 16:00:00,12.003,225.56,34.794,0.877,0.114,13.925,59.0,Compressor
2025-09-30,2025-09-30 17:00:00,10.967,228.873,43.861,0.902,0.1513,15.361,39.0,Lighting
2025-09-30,2025-09-30 18:00:00,10.044,229.067,40.676,0.885,0.1436,16.164,24.0,Lighting
2025-09-30,2025-09-30 19:00:00,11.499,223.666,43.045,0.832,0.1499,14.255,0.0,Production Line
2025-09-30,2025-09-30 20:00:00,9.818,231.868,41.435,0.862,0.1509,14.863,1.0,Refrigeration
2025-09-30,2025-09-30 21:00:00,13.33,226.006,41.248,0.782,0.1447,17.19,3.0,Production Line
2025-09-30,2025-09-30 22:00:00,14.357,222.241,43.469,0.903,0.1566,17.666,4.0,Lighting
2025-09-30,2025-09-30 23:00:00,13.545,224.292,42.058,0.848,0.1117,16.416,0.0,Production Line
2025-10-01,2025-10-01 00:00:00,16.002,219.821,49.542,0.918,0.1076,15.572,0.0,Server Rack
